# dt1 tres error
2.367725764865117544e+00 1.761238267756699116e+01 2.593585543085708878e+00 2.594715331484250598e+00 2.524984929284907587e+00 1.699217941457698799e+01
2.999237780020127087e+00 1.932069588856751352e+01 3.167290857597642173e+00 3.203595842432439333e+00 3.164265553873611303e+00 3.210691602127628386e+01
2.858102196707494436e+00 1.420027105686255986e+01 2.827803333634400396e+00 2.806260268834476435e+00 2.846685059457223943e+00 2.259001772475032510e+01
1.174215599607702387e+00 1.832799992744152817e+01 8.183904990669267354e-01 8.451732252468959761e-01 7.066571538194839075e-01 4.887818480468509863e-01
1.912024014490697033e+00 1.447045126481135568e+01 1.878446824385385572e+00 1.852041474407313704e+00 1.924453994335333373e+00 6.695101212847728966e+00
7.133159642938889655e-02 1.494914289910471972e+01 3.017910601361273315e+00 2.803116845017851411e+00 3.440315338246031640e+00 2.910354041097700772e+01
6.491111365626119900e-01 1.325514463968926648e+01 1.454912527507482345e+00 1.453201155519356025e+00 1.504880012865549954e+00 3.181738565594401269e+00
1.578860423119801570e+00 1.825193139789466201e+01 1.627909454232164599e+00 1.686421295498035988e+00 1.551030117909811823e+00 4.258106839786091058e+00
9.563608910606600233e-01 1.550214171000795993e+01 1.063637730503836504e-01 1.203961202800890307e-01 1.302764875468015171e-01 1.668292770019526045e-03
2.211409804954107994e+00 1.000862156218322419e+01 2.059781516548253588e+00 2.035844633682013960e+00 2.276980082987148268e+00 9.548277229864428506e+00
6.299778739571327835e-01 1.947057461793603039e+01 9.417771427850938348e-01 7.934214571631317270e-01 1.258241656618162452e+00 9.401911228877528615e-01
1.022938849333788536e+00 1.995480407176044579e+01 5.859716664194039026e-01 6.246608314150117192e-01 5.659417075916888251e-01 2.071536513783956424e-01
1.768400149925691167e+00 1.955524510147760253e+01 2.027866576882066951e+00 2.029635203604456706e+00 2.051594112709124396e+00 8.444011350881464040e+00
8.616891452134828322e-01 1.432369384326783290e+01 5.228150293782876101e-01 5.527576235137212635e-01 5.550409076126141539e-01 1.604012681035914545e-01
1.949094105702189328e+00 1.501565607448660877e+01 1.961013840624423077e+00 1.923049130532719753e+00 2.005239666240900220e+00 7.562011363739806313e+00
2.574361645591161984e+00 1.300776181582116742e+01 2.541496229193077383e+00 2.478117984403434004e+00 2.765362156982600794e+00 1.741660348390535518e+01
9.943540312376778489e-01 1.906599297703144202e+01 4.338958329074172893e-01 4.675204068757653486e-01 3.833463009696754797e-01 7.776377381655126542e-02
